datetime,Open,High,Low,Close,Volume
2024-06-13 10:28:00,67371.27,67371.27,67371.27,67371.27,2.952e-05
2024-06-13 10:31:00,67379.19,67379.19,67379.19,67379.19,2.951e-05
2024-06-13 10:33:00,67402.16,67423.91,67374.01,67386.53,0.2876176
2024-06-13 10:35:00,67392.0,67402.38,67380.13,67380.13,0.14163451
2024-06-13 10:37:00,67388.03,67406.28,67386.54,67406.28,0.25852078
2024-06-13 10:38:00,67456.59,67456.77,67437.58,67437.58,0.06501475
2024-06-13 10:39:00,67467.97,67467.97,67467.97,67467.97,0.0288
2024-06-13 10:41:00,67499.78,67543.53,67499.78,67543.53,0.93060665
2024-06-13 10:43:00,67556.81,67582.42,67556.81,67582.42,0.06742617
2024-06-13 10:44:00,67577.04,67595.87,67577.04,67595.87,0.04330776
2024-06-13 10:45:00,67576.23,67582.7,67549.73,67549.73,0.16758448
2024-06-13 10:46:00,67541.07,67558.45,67536.6,67558.45,0.066892
2024-06-13 10:47:00,67559.35,67603.4,67559.35,67600.09,1.44606779
2024-06-13 10:48:00,67626.0,67626.0,67598.56,67598.56,0.37098291
2024-06-13 10:49:00,67608.12,67643.28,67608.12,67622.24,0.67194549
2024-06-13 10:50:00,67628.08,67663.7,67628.08,67663.7,0.84832794
2024-06-13 10:51:00,67668.54,67695.1,67668.54,67695.1,1.1196789
2024-06-13 10:52:00,67703.86,67723.3,67686.34,67718.49,0.16667143
2024-06-13 10:53:00,67716.23,67772.28,67716.23,67763.79,0.7149792
2024-06-13 10:54:00,67779.08,67836.76,67779.05,67829.54,0.20395368
2024-06-13 10:55:00,67860.27,67960.08,67860.27,67896.89,0.98223002
2024-06-13 10:56:00,67883.14,67985.17,67883.14,67954.31,0.66648145
2024-06-13 10:57:00,67950.87,67960.3,67887.1,67891.43,0.95923106
2024-06-13 10:58:00,67850.77,67850.77,67809.32,67825.48,0.31046672
2024-06-13 10:59:00,67821.5,67856.94,67821.5,67855.5,0.17985181
2024-06-13 11:00:00,67834.62,67867.36,67834.62,67860.57,0.31285881
2024-06-13 11:01:00,67845.58,67916.24,67845.58,67867.33,0.35815434
2024-06-13 11:02:00,67858.76,67913.85,67858.76,67913.31,0.24019885
2024-06-13 11:03:00,67908.39,67916.76,67873.66,67877.29,0.69935099
2024-06-13 11:04:00,67874.48,67879.01,67832.01,67837.76,0.98049055
2024-06-13 11:05:00,67860.54,67861.24,67818.12,67824.3,1.17761895
2024-06-13 11:06:00,67821.43,67858.72,67785.51,67798.24,1.75646098
2024-06-13 11:07:00,67800.7,67902.22,67800.7,67902.22,1.62956718
2024-06-13 11:08:00,67886.27,67886.27,67826.07,67826.07,0.98821895
2024-06-13 11:09:00,67823.28,67867.56,67811.02,67827.63,3.32985223
2024-06-13 11:10:00,67811.01,67819.53,67737.53,67737.53,1.30700077
2024-06-13 11:11:00,67775.15,67806.61,67767.46,67787.14,0.99685418
2024-06-13 11:12:00,67803.08,67831.1,67790.59,67814.99,0.6100818
2024-06-13 11:13:00,67814.99,67842.85,67797.14,67806.0,1.93235541
2024-06-13 11:14:00,67809.25,67852.16,67809.25,67852.16,0.21673768
2024-06-13 11:15:00,67841.6,67841.6,67794.38,67823.1,0.50986662
2024-06-13 11:16:00,67819.41,67909.95,67819.41,67904.2,0.95099678
2024-06-13 11:17:00,67907.82,67915.19,67889.05,67897.6,0.34956439
2024-06-13 11:18:00,67921.08,67921.09,67877.06,67877.06,0.09972493
2024-06-13 11:19:00,67877.19,67879.86,67871.99,67871.99,0.19143066
2024-06-13 11:20:00,67870.76,67900.53,67862.39,67900.33,0.15960746
2024-06-13 11:21:00,67891.03,67929.71,67891.03,67923.07,0.31576734
2024-06-13 11:22:00,67930.69,67945.24,67889.45,67889.45,0.5248803
2024-06-13 11:23:00,67914.18,67929.35,67890.88,67895.96,0.39559162
2024-06-13 11:24:00,67890.41,67891.66,67873.05,67877.37,0.26169762
2024-06-13 11:25:00,67874.64,67877.49,67817.99,67839.21,0.37156736
2024-06-13 11:26:00,67844.65,67876.12,67844.65,67873.37,0.19404417
2024-06-13 11:27:00,67899.61,67902.5,67896.7,67896.7,0.04863444
2024-06-13 11:28:00,67904.22,67919.32,67904.22,67914.12,0.21481521
2024-06-13 11:29:00,67930.09,67933.97,67925.03,67933.97,0.38172555
2024-06-13 11:30:00,67950.0,67969.2,67898.25,67898.25,0.5848357
2024-06-13 11:31:00,67902.41,67967.32,67902.41,67957.2,0.24511477
2024-06-13 11:32:00,67949.19,67960.93,67916.09,67923.26,0.245207
2024-06-13 11:33:00,67901.13,67931.43,67901.13,67910.75,0.02534381
2024-06-13 11:34:00,67895.06,67895.06,67872.38,67872.39,0.07233128
2024-06-13 11:35:00,67900.18,67900.18,67870.62,67894.79,0.1116206
2024-06-13 11:36:00,67857.72,67867.12,67857.72,67867.12,0.02874927
2024-06-13 11:37:00,67885.4,67891.33,67884.13,67884.13,0.18099118
2024-06-13 11:38:00,67849.03,67859.6,67838.71,67859.59,0.09978973
2024-06-13 11:39:00,67853.7,67853.7,67830.17,67830.17,0.04847585
2024-06-13 11:40:00,67831.91,67857.87,67831.91,67857.87,0.0083117
2024-06-13 11:41:00,67879.75,67880.59,67848.56,67848.56,0.03556025
2024-06-13 11:43:00,67855.62,67855.62,67855.62,67855.62,0.00351603
2024-06-13 11:46:00,67802.62,67802.62,67800.48,67800.48,0.0569891
2024-06-13 11:47:00,67793.76,67793.76,67766.7,67769.52,0.06961922
2024-06-13 11:48:00,67779.22,67792.54,67776.34,67776.34,0.07722579
2024-06-13 11:50:00,67787.27,67787.27,67719.47,67719.47,1.04321447
2024-06-13 11:51:00,67724.83,67745.76,67724.83,67743.65,0.00357285
2024-06-13 11:53:00,67743.37,67773.29,67743.36,67773.28,0.67590366
2024-06-13 11:55:00,67697.23,67734.69,67673.56,67726.23,0.21265676
2024-06-13 11:56:00,67692.5,67696.68,67676.34,67676.34,0.18530423
2024-06-13 11:57:00,67678.68,67681.07,67661.6,67662.38,0.1032099
2024-06-13 11:58:00,67675.43,67726.99,67675.43,67726.99,0.65637188
2024-06-13 12:00:00,67741.76,67741.76,67704.19,67720.0,0.02199922
2024-06-13 12:01:00,67752.16,67764.52,67752.16,67764.52,0.04793475
2024-06-13 12:03:00,67802.01,67849.67,67802.01,67849.67,0.03913695
2024-06-13 12:04:00,67802.22,67802.22,67795.99,67796.54,0.07004725
2024-06-13 12:05:00,67792.28,67803.09,67788.25,67788.25,0.00037533
2024-06-13 12:07:00,67794.77,67812.15,67794.77,67812.15,0.06522852
2024-06-13 12:08:00,67792.04,67792.17,67778.17,67778.17,0.01252182
2024-06-13 12:10:00,67759.83,67759.83,67753.32,67753.32,0.01750901
2024-06-13 12:12:00,67758.07,67772.9,67748.53,67748.53,0.15971099
2024-06-13 12:13:00,67785.75,67836.59,67785.75,67831.8,0.0486595
2024-06-13 12:14:00,67848.3,67868.85,67847.16,67857.62,0.17930124
2024-06-13 12:15:00,67822.68,67847.99,67822.68,67847.98,0.08173226
2024-06-13 12:17:00,67809.91,67809.91,67774.63,67774.63,0.04855391
2024-06-13 12:18:00,67802.87,67808.71,67802.87,67808.71,0.01639698
2024-06-13 12:20:00,67762.65,67780.27,67762.65,67764.84,0.0002076
2024-06-13 12:21:00,67782.12,67832.43,67782.12,67832.43,0.00915653
2024-06-13 12:24:00,67841.5,67841.5,67825.3,67837.66,0.00031355
2024-06-13 12:26:00,67833.76,67878.64,67833.76,67869.25,0.36995952
2024-06-13 12:27:00,67876.76,67876.76,67851.85,67865.49,0.03326985
2024-06-13 12:28:00,67851.55,67869.32,67831.83,67831.83,0.49366925
